,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_radj,pl_ttvflag,pl_kepflag,pl_k2flag,ra,dec,st_dist,st_optmag,gaia_gmag,st_teff,st_mass,st_rad,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_rade,pl_rads,pl_trandur,pl_tranmid,pl_ratror,pl_mnum,pl_st_npar,pl_st_nref,st_rah,st_glon,st_glat,st_elon,st_elat,gaia_plx,gaia_dist,st_pmra,st_pmdec,st_pm,gaia_pmra,gaia_pmdec,gaia_pm,st_logg,st_metfe,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_jmh2,st_hmk2,st_jmk2
2854,0,1,7.8914482999999995,0.08199999999999999,1.15,0,1,0,282.629656,46.323357,692.0,13.435,13.423,5972.0,1.15,1.24,1,1,0,0.0,0,0,0.11800000000000001,12.89,0.12,,2455010.25005,0.0957,0,64,15,18.84197707,75.86264200000001,19.405795,294.549098,68.688926,1.35,738.2,-3.5,-11.8,12.3,-3.5,-11.8,12.3,4.31,0.23,12.357000000000001,12.126,12.040999999999999,12.037,12.079,12.050999999999998,9.255,0.231,0.085,0.316
2855,0,1,2.6843285,0.03585,1.192,0,1,0,292.855742,46.391178000000004,725.0,14.29,14.28,5560.0,0.85,0.95,1,1,0,0.0,0,0,0.0495,13.360999999999999,0.12300000000000001,0.1134,2454966.35481,0.12599000000000002,0,84,15,19.52371613,78.75255899999999,12.921084,312.23269,66.510825,1.29,775.55,-2.0,3.8,4.3,-2.0,3.8,4.3,4.41,-0.1,13.142000000000001,12.847000000000001,12.779000000000002,12.655999999999999,12.696,12.649000000000001,9.509,0.295,0.068,0.363
2856,0,2,3.3118644,0.044000000000000004,0.89,0,1,0,298.62489,48.577453999999996,698.39,14.255999999999998,14.229000000000001,5460.0,1.01,0.94,1,1,0,0.0,0,0,0.063,9.98,0.091,,2454964.7427,0.0961,0,55,14,19.908326000000002,82.57656899999999,10.482703,323.498813,66.777499,1.4,712.87,6.2,1.2,6.3,6.2,1.2,6.3,4.5,0.44,12.905,12.6,12.47,12.472000000000001,12.55,12.243,9.305,0.305,0.13,0.435
2857,0,2,223.3,0.73,,0,1,0,298.62489,48.577453999999996,698.39,14.255999999999998,14.229000000000001,5460.0,1.01,0.94,0,1,0,0.0,0,0,1.04,,,,,,0,29,11,19.908326000000002,82.57656899999999,10.482703,323.498813,66.777499,1.4,712.87,6.2,1.2,6.3,6.2,1.2,6.3,4.5,0.44,12.905,12.6,12.47,12.472000000000001,12.55,12.243,9.305,0.305,0.13,0.435
2858,0,1,3.79701816,0.0464,0.978,0,1,0,290.358009,40.567738,650.0,14.97,14.73,5170.0,0.93,0.86,1,1,0,0.0,0,0,0.0714,10.962,0.10099999999999999,0.098,2454966.508785,0.1168,0,67,14,19.35720062,72.574812,12.024014,303.801979,61.639185,1.52,658.75,-2.9,-7.2,7.8,-4.4,-9.5,10.5,4.54,0.24,13.376,12.931,12.806,12.798,12.870999999999999,13.039000000000001,9.332,0.445,0.125,0.57
2859,0,1,3.21751883,0.0414,1.09,0,1,0,289.434628,49.4734,880.0,15.073,14.807,5725.0,0.91,0.92,1,1,0,0.0,0,0,0.0471,12.22,0.11199999999999999,0.0913,2454966.631964,0.1221,0,67,14,19.29564187,80.671541,16.282651,309.76125299999995,70.242302,1.16,864.63,0.2,8.6,8.6,0.2,8.6,8.6,4.47,-0.21,13.624,13.23,13.212,13.219000000000001,13.238,12.622,9.472999999999999,0.39399999999999996,0.018000000000000002,0.41200000000000003
2860,0,1,10.290994,0.091,1.23,0,1,0,288.25458,43.704868,1100.0,14.42,14.196,5800.0,0.96,1.35,1,1,0,0.0,0,0,0.0827,13.79,0.126,0.1786,2454970.02207,0.0913,0,67,14,19.216972,74.839372,14.747993,302.530002,65.095848,0.95,1048.53,2.4,-6.8,7.2,2.4,-6.8,7.2,4.14,-0.19,13.161,12.814,12.777000000000001,12.745999999999999,12.772,12.67,9.296,0.34700000000000003,0.037000000000000005,0.384
2861,0,1,3.52563254,0.0433,1.08,0,1,0,290.581722,40.5774,720.0,15.405,15.222000000000001,5150.0,0.87,0.8,1,1,0,0.0,0,0,0.0601,12.11,0.111,0.1089,2455003.048008,0.1384,0,67,13,19.372114800000002,72.65881999999999,11.87497,304.14977000000005,61.598693999999995,1.43,699.73,1.3,-15.9,15.9,1.3,-15.9,15.9,4.57,0.09,13.767000000000001,13.295,13.234000000000002,,,,,0.47200000000000003,0.061,0.5329999999999999
2862,0,1,3.0240949,0.046,1.219,0,1,0,285.240856,46.668255,1950.0,13.958,13.889000000000001,6041.0,1.32,1.42,1,1,0,0.0,1,0,0.0236,13.664000000000001,0.125,,2454965.41624,0.08628,0,139,18,19.01605707,76.85690799999999,17.836659,299.556275,68.549309,0.97,1035.9,-3.0,0.2,3.0,-3.0,0.2,3.0,4.26,0.33,12.857999999999999,12.605,12.549000000000001,12.530999999999999,12.552,12.788,9.275,0.253,0.055999999999999994,0.309
2863,0,2,35.968,0.2244,0.29,0,1,0,292.808636,49.579445,816.0,13.847999999999999,13.814,5884.0,1.17,1.49,1,0,0,0.0,0,0,0.275,3.25,0.03,,,0.020030000000000003,0,40,12,19.52057573,81.69760600000001,14.326262,315.670028,69.428186,1.06,942.26,-1.8,-8.6,8.8,-1.8,-8.6,8.8,4.15,0.2,12.743,12.485999999999999,12.390999999999998,12.418,12.434000000000001,12.804,9.802,0.257,0.095,0.35200000000000004
2864,0,2,110.979,0.4757,0.16,0,1,0,292.808636,49.579445,816.0,13.847999999999999,13.814,5884.0,1.17,1.49,1,0,0,0.0,0,0,0.583,1.75,0.016,,,0.0108,0,38,12,19.52057573,81.69760600000001,14.326262,315.670028,69.428186,1.06,942.26,-1.8,-8.6,8.8,-1.8,-8.6,8.8,4.15,0.2,12.743,12.485999999999999,12.390999999999998,12.418,12.434000000000001,12.804,9.802,0.257,0.095,0.35200000000000004
2865,0,3,6.803,0.0719,0.068,0,1,0,281.11233500000003,43.227789,427.0,11.972999999999999,11.929,6004.0,1.07,1.09,1,0,0,0.0,0,0,0.168,0.764,0.006999999999999999,,,0.0064,0,32,10,18.74082231,72.387877,19.39485,290.110142,65.893088,2.03,493.44,-4.0,-4.0,5.7,-6.0,-5.2,8.0,4.4,0.07,10.945,10.677999999999999,10.649000000000001,10.615,10.645,10.614,8.93,0.267,0.028999999999999998,0.29600000000000004
2866,0,3,8.703,0.0847,0.06,0,1,0,281.11233500000003,43.227789,427.0,11.972999999999999,11.929,6004.0,1.07,1.09,1,0,0,0.0,0,0,0.198,0.6679999999999999,0.006,,,0.0056,0,32,10,18.74082231,72.387877,19.39485,290.110142,65.893088,2.03,493.44,-4.0,-4.0,5.7,-6.0,-5.2,8.0,4.4,0.07,10.945,10.677999999999999,10.649000000000001,10.615,10.645,10.614,8.93,0.267,0.028999999999999998,0.29600000000000004
2867,0,3,11.922,0.1045,0.1,0,1,0,281.11233500000003,43.227789,427.0,11.972999999999999,11.929,6004.0,1.07,1.09,1,0,0,0.0,0,0,0.245,1.11,0.01,,,0.0093,0,32,10,18.74082231,72.387877,19.39485,290.110142,65.893088,2.03,493.44,-4.0,-4.0,5.7,-6.0,-5.2,8.0,4.4,0.07,10.945,10.677999999999999,10.649000000000001,10.615,10.645,10.614,8.93,0.267,0.028999999999999998,0.29600000000000004
2868,0,2,52.501129000000006,0.301,1.145,0,1,0,293.28220600000003,48.2859,870.0,12.465,12.182,4995.0,1.32,4.06,1,1,0,0.0,0,0,0.34600000000000003,12.834000000000001,0.11800000000000001,,2455949.5374,0.02914,0,77,16,19.55214707,80.63309,13.488216,314.907641,68.126674,1.15,868.85,4.5,10.1,11.1,4.5,10.1,11.1,3.35,-0.07,10.684000000000001,10.221,10.121,10.052,10.12,10.011000000000001,9.583,0.46299999999999997,0.1,0.563
2869,0,2,406.2,,,0,1,0,293.28220600000003,48.2859,870.0,12.465,12.182,4995.0,1.32,4.06,0,1,0,0.0,0,0,,,,,,,0,34,13,19.55214707,80.63309,13.488216,314.907641,68.126674,1.15,868.85,4.5,10.1,11.1,4.5,10.1,11.1,3.35,-0.07,10.684000000000001,10.221,10.121,10.052,10.12,10.011000000000001,9.583,0.46299999999999997,0.1,0.563
2870,0,1,5.33408384,0.0679,1.45,0,1,0,297.59365099999997,40.977268,1870.0,14.463,14.415999999999999,6360.0,1.46,2.26,1,1,0,0.0,0,0,0.0363,16.25,0.149,0.2574,2454964.98152,0.0659,0,63,12,19.83957671,75.522209,7.361321,314.727948,60.203823,0.5,1982.84,-0.7,-0.2,0.7,-2.0,-2.4,3.2,3.89,-0.01,13.200999999999999,12.948,12.825999999999999,12.739,12.795,13.015999999999998,8.913,0.253,0.122,0.375
2871,0,1,12.874709900000001,0.1143,1.13,0,1,0,293.586381,42.928913,1240.0,14.517000000000001,14.5,5977.0,1.2,1.38,1,1,0,0.0,0,0,0.0922,12.67,0.11599999999999999,0.0953,2455003.02283,0.0835,0,66,12,19.5724254,75.823043,10.910636,310.35976400000004,63.101401,0.79,1266.49,-0.8,-8.7,8.7,-0.8,-8.7,8.7,4.24,0.25,13.4,13.035,13.039000000000001,,,,,0.365,-0.004,0.361
2872,0,1,8.600153599999999,0.0948,1.99,0,1,0,292.287328,43.197281,2070.0,13.642999999999999,13.604000000000001,6161.0,1.54,3.21,1,1,0,0.0,0,0,0.0458,22.31,0.205,0.3751,2455010.64241,0.06384,0,68,14,19.48582187,75.633714,11.879308,308.578957,63.681663,0.68,1478.93,2.3,-2.9,3.7,2.3,-2.9,3.7,3.61,-0.18,12.593,12.345,12.290999999999999,12.265999999999998,12.309000000000001,12.415999999999999,9.423,0.248,0.054000000000000006,0.302
2873,0,2,64.00205,0.33899999999999997,0.24,0,1,0,301.720753,44.412063,618.0,15.856,15.862,4651.0,0.73,0.7,1,0,0,0.0,0,0,0.5479999999999999,2.73,0.025,0.1946,2455477.6307,0.0354,0,51,13,20.11471686,80.05917,6.521968,323.38213199999996,62.099788000000004,1.67,598.43,4.0,10.0,10.8,5.4,1.6,5.6,4.62,0.01,14.083,13.49,13.333,13.208,13.26,10.737,8.835,0.593,0.157,0.75
2874,0,2,16.79713874,,0.20800000000000002,0,1,0,301.720753,44.412063,618.0,15.856,15.862,4651.0,0.73,0.7,1,0,0,0.0,0,0,,2.33,0.021,0.13492,2454967.0422099996,0.0305,0,40,13,20.11471686,80.05917,6.521968,323.38213199999996,62.099788000000004,1.67,598.43,4.0,10.0,10.8,5.4,1.6,5.6,4.62,0.01,14.083,13.49,13.333,13.208,13.26,10.737,8.835,0.593,0.157,0.75
2875,0,1,66.65061999999999,0.28800000000000003,0.19,0,1,0,297.347393,44.026947,417.0,14.352,14.362,4551.0,0.71,0.68,1,0,0,0.0,0,0,0.691,2.14,0.02,0.2329,2455670.6876,0.0279,0,39,10,19.82315953,78.112883,9.022245,316.862319,63.086264,,,,,,,,,4.63,0.0,12.564,11.965,11.847000000000001,11.755,11.819,11.293,9.232999999999999,0.599,0.11800000000000001,0.7170000000000001
2876,0,1,35.23319,0.166,0.1,0,1,0,281.645806,41.951091999999996,145.0,14.467,14.485,3748.0,0.54,0.52,1,0,0,0.0,0,0,1.15,1.12,0.01,0.145,2455673.0307,0.02,0,46,12,18.77638707,71.25801700000001,18.593064000000002,290.460132,64.565421,5.1,195.94,-16.8,-4.9,17.5,-16.8,-4.9,17.5,4.74,0.16,12.13,11.449000000000002,11.199000000000002,11.08,11.075,10.584000000000001,8.892999999999999,0.6809999999999999,0.25,0.9309999999999999
2877,0,1,178.1396,0.563,0.2,0,1,0,280.80156600000004,44.033994,693.0,14.56,14.545,5431.0,0.88,0.87,1,0,0,0.0,0,0,0.812,2.24,0.021,0.3996,2455399.3987,0.02392,0,54,14,18.72010437,73.117757,19.872324,289.937912,66.72721700000001,1.29,773.85,-4.0,12.0,12.6,-6.1,2.2,6.5,4.51,0.02,13.344000000000001,12.955,12.919,12.833,12.876,12.593,9.152000000000001,0.389,0.036000000000000004,0.425
2878,0,1,3.2467292999999997,0.0446,1.09,0,1,0,300.102352,45.762142,2250.0,14.677999999999999,14.69,5800.0,1.12,1.35,1,1,0,0.0,0,0,0.0198,12.22,0.11199999999999999,0.1302,2455187.1564,0.0828,0,110,17,20.00682347,80.619823,8.200931,322.472025,63.819389,0.81,1229.15,-0.9,8.2,8.3,-0.9,8.2,8.3,4.22,0.15,13.34,12.969000000000001,12.878,12.775,12.857000000000001,12.003,9.363999999999999,0.371,0.091,0.462
2879,0,1,101.11140999999999,0.242,0.17,0,1,0,285.34995200000003,41.452206,261.0,15.134,15.106,4134.0,0.57,0.56,1,0,0,0.0,0,0,0.927,1.86,0.017,0.3313,2455756.2986,0.03038,0,47,12,19.02333013,71.823204,15.835414000000002,296.39325499999995,63.491786,3.29,303.65,15.3,28.3,32.2,15.3,28.3,32.2,4.71,-0.3,12.96,12.323,12.120999999999999,12.023,11.995999999999999,11.953,9.32,0.637,0.20199999999999999,0.8390000000000001
2880,0,1,207.2482,0.64,0.15,0,1,0,284.566904,49.012546,284.0,15.142000000000001,15.135,4340.0,0.57,0.55,1,0,0,0.0,0,0,2.25,1.64,0.015,0.2521,2455667.7764,0.027999999999999997,0,43,11,18.97112696,79.00875699999999,19.075235,300.312287,70.922463,3.7,270.08,10.0,36.0,37.4,6.5,34.3,34.9,4.71,-0.57,13.04,12.402999999999999,12.288,12.174000000000001,12.192,12.222000000000001,9.44,0.637,0.115,0.752
2881,0,1,112.3053,0.409,0.12,0,1,0,285.36658900000003,39.280081,342.0,14.975999999999999,14.93,4402.0,0.61,0.6,1,0,0,0.0,0,0,1.2,1.34,0.012,0.2342,2455849.5578,0.0211,0,47,12,19.02443924,69.750148,14.984359,295.34995299999997,61.373889,2.7,369.86,9.6,5.1,10.9,7.8,1.9,8.0,4.67,-0.37,13.232999999999999,12.581,12.488,12.459000000000001,12.482999999999999,12.395999999999999,9.06,0.652,0.09300000000000001,0.745
2882,0,1,177.6693,0.495,0.21,0,1,0,288.610544,49.968632,779.0,15.890999999999998,15.901,4723.0,0.74,0.71,1,0,0,0.0,0,0,0.635,2.33,0.021,0.3729,2455630.246,0.0304,0,47,12,19.24070293,80.935451,16.96467,308.866448,70.906047,1.22,820.72,-12.5,-20.3,23.8,-12.5,-20.3,23.8,4.61,-0.01,14.365,13.802,13.815,13.669,13.725,12.909,9.526,0.563,-0.013000000000000001,0.55
2883,0,5,3.6001053,0.04178,0.036000000000000004,0,1,0,289.752289,41.634605,35.7,8.88,8.642999999999999,5046.0,0.76,0.75,1,0,0,0.0,0,0,1.17,0.40299999999999997,0.004,,2454966.2599,0.00491,0,28,21,19.31681925,73.36326899999999,12.892232,303.535488,62.79291800000001,27.41,36.48,94.7,-632.2,639.3,94.7,-632.2,639.3,4.56,-0.55,7.244,6.772,6.702999999999999,6.624,6.615,6.629,6.56,0.47200000000000003,0.069,0.541
2884,0,5,4.545884099999999,0.04881,0.044000000000000004,0,1,0,289.752289,41.634605,35.7,8.88,8.642999999999999,5046.0,0.76,0.75,1,0,0,0.0,0,0,1.37,0.49700000000000005,0.005,,2454964.522,0.00605,0,33,22,19.31681925,73.36326899999999,12.892232,303.535488,62.79291800000001,27.41,36.48,94.7,-632.2,639.3,94.7,-632.2,639.3,4.56,-0.55,7.244,6.772,6.702999999999999,6.624,6.615,6.629,6.56,0.47200000000000003,0.069,0.541
2885,0,5,6.189392,0.06,0.047,0,1,0,289.752289,41.634605,35.7,8.88,8.642999999999999,5046.0,0.76,0.75,1,0,0,0.0,0,0,1.68,0.53,0.005,,2454967.7869,0.00644,0,37,22,19.31681925,73.36326899999999,12.892232,303.535488,62.79291800000001,27.41,36.48,94.7,-632.2,639.3,94.7,-632.2,639.3,4.56,-0.55,7.244,6.772,6.702999999999999,6.624,6.615,6.629,6.56,0.47200000000000003,0.069,0.541
2886,0,5,7.743492999999999,0.0696,0.049,0,1,0,289.752289,41.634605,35.7,8.88,8.642999999999999,5046.0,0.76,0.75,1,0,0,0.0,0,0,1.95,0.546,0.005,,2454968.0927,0.006640000000000001,0,37,22,19.31681925,73.36326899999999,12.892232,303.535488,62.79291800000001,27.41,36.48,94.7,-632.2,639.3,94.7,-632.2,639.3,4.56,-0.55,7.244,6.772,6.702999999999999,6.624,6.615,6.629,6.56,0.47200000000000003,0.069,0.541
2887,0,5,9.740486,0.0811,0.066,0,1,0,289.752289,41.634605,35.7,8.88,8.642999999999999,5046.0,0.76,0.75,1,0,0,0.0,0,0,2.27,0.741,0.006999999999999999,,2454967.8791,0.00903,0,33,22,19.31681925,73.36326899999999,12.892232,303.535488,62.79291800000001,27.41,36.48,94.7,-632.2,639.3,94.7,-632.2,639.3,4.56,-0.55,7.244,6.772,6.702999999999999,6.624,6.615,6.629,6.56,0.47200000000000003,0.069,0.541
2888,0,3,2.9841509999999998,,0.14,0,1,0,298.736067,46.498552000000004,90.0,17.475,16.715999999999998,3157.0,0.18,0.21,1,1,0,0.0,0,0,,1.58,0.013999999999999999,0.0429,2454966.1194,0.0676,0,50,13,19.9157378,80.779416,9.390008,321.287949,64.904011,7.83,127.66,48.0,136.0,144.2,41.5,132.2,138.5,,0.27,13.542,12.929,12.61,12.499,12.345999999999998,11.533,9.356,0.613,0.319,0.932
2889,0,3,4.8712290000000005,,0.22,0,1,0,298.736067,46.498552000000004,90.0,17.475,16.715999999999998,3157.0,0.18,0.21,1,1,0,0.0,0,0,,2.51,0.023,0.0512,2454966.6408,0.1075,0,52,13,19.9157378,80.779416,9.390008,321.287949,64.904011,7.83,127.66,48.0,136.0,144.2,41.5,132.2,138.5,,0.27,13.542,12.929,12.61,12.499,12.345999999999998,11.533,9.356,0.613,0.319,0.932
2890,0,3,8.15275,,0.11,0,1,0,298.736067,46.498552000000004,90.0,17.475,16.715999999999998,3157.0,0.18,0.21,1,1,0,0.0,0,0,,1.25,0.011000000000000001,0.0578,2454836.7512229998,0.0533,0,46,12,19.9157378,80.779416,9.390008,321.287949,64.904011,7.83,127.66,48.0,136.0,144.2,41.5,132.2,138.5,,0.27,13.542,12.929,12.61,12.499,12.345999999999998,11.533,9.356,0.613,0.319,0.932
2891,0,3,1.565409,,0.13,0,1,0,282.250207,44.921102000000005,120.0,16.257,16.31,3359.0,0.22,0.24,1,1,0,0.0,0,0,,1.5,0.013999999999999999,0.0269,2454965.9135,0.0574,0,46,13,18.81668044,74.368062,19.189134,292.99832799999996,67.384845,10.35,96.6,-12.0,-22.0,25.1,-12.5,-24.0,27.1,,-0.3,13.591,13.075,12.827,12.709000000000001,12.484000000000002,12.488,8.93,0.516,0.248,0.764
2892,0,3,3.036179,,0.1,0,1,0,282.250207,44.921102000000005,120.0,16.257,16.31,3359.0,0.22,0.24,1,1,0,0.0,0,0,,1.11,0.01,0.0393,2454967.069573,0.0424,0,44,13,18.81668044,74.368062,19.189134,292.99832799999996,67.384845,10.35,96.6,-12.0,-22.0,25.1,-12.5,-24.0,27.1,,-0.3,13.591,13.075,12.827,12.709000000000001,12.484000000000002,12.488,8.93,0.516,0.248,0.764
2893,0,3,5.148921,,0.12,0,1,0,282.250207,44.921102000000005,120.0,16.257,16.31,3359.0,0.22,0.24,1,1,0,0.0,0,0,,1.35,0.012,0.0368,2454966.3196,0.0519,0,46,13,18.81668044,74.368062,19.189134,292.99832799999996,67.384845,10.35,96.6,-12.0,-22.0,25.1,-12.5,-24.0,27.1,,-0.3,13.591,13.075,12.827,12.709000000000001,12.484000000000002,12.488,8.93,0.516,0.248,0.764
2894,0,1,7.79430132,0.0769,1.65,0,1,0,285.26858599999997,48.560013,283.0,12.394,12.379000000000001,5493.0,1.0,1.05,1,1,0,0.0,0,0,0.272,18.49,0.17,0.0473,2454970.259778,0.165,0,49,12,19.01790573,78.727079,18.485829000000003,301.21702799999997,70.349274,3.7,270.12,-5.7,-23.5,24.2,-5.7,-23.5,24.2,4.4,0.07,11.210999999999999,10.879000000000001,10.806,10.758,10.802,10.652999999999999,9.312999999999999,0.332,0.073,0.405
2895,0,2,12.582419999999999,,0.183,0,1,0,293.732821,41.900828999999995,279.0,11.411,11.225999999999999,,0.97,1.47,1,0,0,0.0,0,0,,2.056,0.019,,,,0,27,13,19.58218807,74.942877,10.344678,309.804958,62.099663,,,-8.5,-44.3,45.1,,,,,,10.088,9.77,9.701,9.674,9.725,9.669,8.882,0.318,0.069,0.387
2896,0,2,33.6727,,0.247,0,1,0,293.732821,41.900828999999995,279.0,11.411,11.225999999999999,,0.97,1.47,1,0,0,0.0,0,0,,2.764,0.025,,,,0,27,13,19.58218807,74.942877,10.344678,309.804958,62.099663,,,-8.5,-44.3,45.1,,,,,,10.088,9.77,9.701,9.674,9.725,9.669,8.882,0.318,0.069,0.387
2897,0,1,2.4552389999999997,0.03,0.96,0,1,0,292.8729,41.064261,333.0,16.88,15.98,3820.0,0.59,0.55,1,1,0,0.0,0,0,0.0901,10.76,0.099,,,0.179,0,110,18,19.52486003,73.887113,10.536517,307.92886400000003,61.525524,2.59,386.04,6.0,-20.0,20.9,4.6,-21.6,22.1,4.7,0.28,13.749,13.077,12.892000000000001,12.805,12.838,12.763,9.09,0.672,0.185,0.857
2898,0,3,28.454851,,0.5479999999999999,0,1,0,295.486509,51.0135,437.0,11.684000000000001,11.652999999999999,,1.35,1.57,1,0,0,0.0,0,0,,6.14,0.055999999999999994,,,,0,37,14,19.6991006,83.797175,13.416823,321.953552,69.89373,2.16,462.0,4.2,6.7,7.9,4.2,6.7,7.9,,,10.708,10.472000000000001,10.429,10.394,10.439,10.375,9.052,0.23600000000000002,0.043,0.27899999999999997
2899,0,3,15.413135,,0.23399999999999999,0,1,0,295.486509,51.0135,437.0,11.684000000000001,11.652999999999999,,1.35,1.57,1,0,0,0.0,0,0,,2.62,0.024,,,,0,37,14,19.6991006,83.797175,13.416823,321.953552,69.89373,2.16,462.0,4.2,6.7,7.9,4.2,6.7,7.9,,,10.708,10.472000000000001,10.429,10.394,10.439,10.375,9.052,0.23600000000000002,0.043,0.27899999999999997
2900,0,3,7.514639999999999,,0.075,0,1,0,295.486509,51.0135,437.0,11.684000000000001,11.652999999999999,,1.35,1.57,1,0,0,0.0,0,0,,0.8370000000000001,0.008,,,,0,28,13,19.6991006,83.797175,13.416823,321.953552,69.89373,2.16,462.0,4.2,6.7,7.9,4.2,6.7,7.9,,,10.708,10.472000000000001,10.429,10.394,10.439,10.375,9.052,0.23600000000000002,0.043,0.27899999999999997
2901,1,1,384.843,1.046,0.145,0,1,0,296.003688,44.277561,548.0,13.425999999999998,13.405,5757.0,1.04,1.11,1,0,0,0.0,0,0,1.91,1.63,0.015,0.44291670000000005,2455147.985,0.0128,0,40,10,19.733579199999998,77.86455500000001,9.987792,315.111161,63.7005,1.78,560.62,10.0,9.0,13.4,10.0,9.0,13.4,4.32,0.21,12.263,11.919,11.852,11.802,11.85,11.809000000000001,9.42,0.344,0.067,0.41100000000000003
2902,0,1,240.503,0.7903,0.5529999999999999,0,1,0,283.24129700000003,46.378471000000005,442.69,13.552,13.523,5527.0,0.94,0.83,1,1,0,0.0,0,1,1.78,6.204,0.057,,,,0,22,9,18.88275313,76.067074,19.026312,295.711251,68.639041,2.23,448.58,7.3,-4.2,8.4,7.3,-4.2,8.4,4.57,0.09,12.349,11.97,11.92,11.849,11.874,11.937000000000001,9.437000000000001,0.379,0.05,0.429
2903,0,2,10.57,,0.21,0,1,0,287.478529,38.228866,233.0,11.57,11.44,5701.0,0.85,1.05,1,1,0,0.0,0,0,,2.354,0.022000000000000002,,,,0,64,14,19.16523526,69.440812,13.053777,298.130731,59.972666000000004,4.3,232.41,17.5,49.1,52.1,21.9,48.3,53.0,4.37,0.27,10.357000000000001,10.021,9.968,9.921,9.974,9.912,9.137,0.336,0.053,0.389
2904,0,2,523.9,,,0,1,0,287.478529,38.228866,233.0,11.57,11.44,5701.0,0.85,1.05,0,1,0,0.0,0,0,,,,,,,0,37,12,19.16523526,69.440812,13.053777,298.130731,59.972666000000004,4.3,232.41,17.5,49.1,52.1,21.9,48.3,53.0,4.37,0.27,10.357000000000001,10.021,9.968,9.921,9.974,9.912,9.137,0.336,0.053,0.389
2905,0,2,20.74028413,,0.375,0,1,0,297.045421,46.328701,1594.34,13.955,13.907,6065.0,0.98,1.03,1,0,0,0.0,0,0,,4.2,0.038,0.432721,2454975.79944,0.029939999999999998,0,30,13,19.80302807,80.050762,10.323861,318.627287,65.266468,0.6,1670.88,-2.9,-8.6,9.1,-2.9,-8.6,9.1,4.42,-0.28,12.823,12.546,12.502,12.433,12.46,12.42,9.37,0.27699999999999997,0.044000000000000004,0.321
2906,0,3,33.60134,0.1968,0.8079999999999999,1,1,0,289.26874399999997,42.604176,855.0,15.262,15.255,5309.0,,0.79,1,0,0,0.0,0,0,0.23,9.057,0.083,,2455053.2826,0.0887,0,71,14,19.28458293,74.113752,13.623742000000002,303.41121499999997,63.82519,1.26,794.54,3.2,0.9,3.3,3.2,0.9,3.3,4.58,,13.814,13.436,13.347000000000001,13.354000000000001,13.452,12.554,9.232999999999999,0.37799999999999995,0.08900000000000001,0.467
2907,0,3,57.011,0.2799,,1,1,0,289.26874399999997,42.604176,855.0,15.262,15.255,5309.0,,0.79,1,0,0,0.0,0,0,0.327,,,,,,0,53,13,19.28458293,74.113752,13.623742000000002,303.41121499999997,63.82519,1.26,794.54,3.2,0.9,3.3,3.2,0.9,3.3,4.58,,13.814,13.436,13.347000000000001,13.354000000000001,13.452,12.554,9.232999999999999,0.37799999999999995,0.08900000000000001,0.467
2908,0,3,6.766589,0.067,0.146,1,1,0,289.26874399999997,42.604176,855.0,15.262,15.255,5309.0,,0.79,1,0,0,0.0,0,0,0.0784,1.64,0.015,0.1082,2454971.0589099997,,0,53,14,19.28458293,74.113752,13.623742000000002,303.41121499999997,63.82519,1.26,794.54,3.2,0.9,3.3,3.2,0.9,3.3,4.58,,13.814,13.436,13.347000000000001,13.354000000000001,13.452,12.554,9.232999999999999,0.37799999999999995,0.08900000000000001,0.467
2909,0,2,220.1303357,,0.49200000000000005,0,1,0,288.474857,40.651357,848.0,13.770999999999999,13.751,6340.0,1.07,1.24,1,0,0,0.0,0,0,,5.52,0.051,0.89354,2455078.98586,0.04009,0,27,10,19.23165711,72.03315699999999,13.354994,300.940084,62.12051700000001,0.76,1322.48,37.0,-6.0,37.5,8.3,-12.5,15.0,4.16,-0.38,12.667,12.43,12.367,12.212,12.238,12.128,9.267000000000001,0.237,0.063,0.3
2910,0,1,8.31378306,,0.23,0,1,0,292.249069,46.164867,468.0,13.704,13.333,5634.0,0.98,0.91,1,0,0,0.0,0,0,,2.58,0.024,0.124696,2455008.9915759997,0.02592,0,27,12,19.48327127,78.356225,13.200326,311.04465600000003,66.462053,1.42,706.25,4.4,-10.4,11.3,4.4,-10.4,11.3,4.51,0.04,12.253,11.969000000000001,11.917,11.867,11.929,11.992,9.531,0.284,0.052000000000000005,0.336
2911,0,1,84.68798079999999,,0.336,0,1,0,299.821155,43.814274,733.0,11.642000000000001,11.615,7070.0,1.59,2.04,1,0,0,0.0,0,0,,3.77,0.035,0.417563,2454983.56897,0.01739,0,31,12,19.988077,78.82861199999999,7.373558,320.198914,62.155308,1.65,606.8,-1.3,-0.4,1.4,-1.3,-0.4,1.4,4.02,-0.06,10.982999999999999,10.876,10.850999999999999,10.845999999999998,10.882,11.081,9.259,0.107,0.025,0.132
