index,score
3536,0.5512820512820513
3537,0.7826086956521738
3538,0.5
3539,
3540,
3541,
3542,0.6363636363636365
3543,0.56875
3544,
3545,
3546,
3547,0.5
3548,0.5350877192982456
3549,0.5769230769230769
3550,0.5
3551,0.5
3552,
3553,
3554,0.5454545454545454
3555,0.5725806451612903
3556,0.5377358490566038
3557,
3558,0.5789473684210527
3559,0.5833333333333334
3560,0.5789473684210527
3561,0.6014492753623188
3562,
3563,0.5
3564,
3565,0.532258064516129
3566,
3567,0.5897435897435898
3568,
3569,
3570,0.6842105263157895
3571,0.546875
3572,
3573,0.5161290322580645
3574,0.6785714285714286
3575,
3576,
3577,0.5
3578,0.6388888888888888
3579,
3580,0.5697674418604651
3581,0.5
3582,0.5
3583,0.5694444444444444
3584,
3585,0.5465116279069767
3586,0.7291666666666667
3587,0.6551724137931034
3588,0.5285714285714286
3589,
3590,0.7162162162162162
3591,0.6704545454545454
3592,0.5
3593,0.5
3594,0.5972222222222222
3595,0.5
3596,0.5
3597,
3598,
3599,
3600,
3601,0.631578947368421
3602,0.5921052631578947
3603,0.5222222222222223
3604,0.5714285714285714
3605,
3606,0.5923076923076923
3607,
3608,0.5652173913043479
3609,0.5
3610,0.5818181818181818
3611,0.5608108108108107
3612,
3613,0.5208333333333334
3614,0.5175438596491229
3615,0.828125
3616,0.546875
3617,0.8548387096774194
3618,
3619,0.5
3620,0.5833333333333334
3621,0.6170212765957447
3622,
3623,
3624,0.5517241379310345
3625,0.6323529411764706
3626,0.5
3627,0.5161290322580645
3628,
3629,0.5316455696202531
3630,0.5
3631,
3632,
3633,
3634,0.6428571428571429
3635,0.5689655172413793
3636,0.7127659574468086
3637,
3638,0.5
3639,
3640,0.5
3641,0.5
3642,
3643,
3644,0.6486486486486487
3645,0.6101694915254238
3646,0.5
3647,0.55
3648,0.627906976744186
3649,0.734375
3650,0.5
3651,0.5
3652,0.6440677966101696
3653,0.5375
3654,0.6428571428571429
3655,0.5238095238095237
3656,
3657,0.52
3658,0.6
3659,
3660,0.5102040816326531
3661,0.543859649122807
3662,
3663,0.6538461538461539
3664,0.6323529411764706
3665,0.5576923076923077
3666,0.7
3667,0.6744186046511629
3668,0.5
3669,0.5945945945945946
3670,
3671,
3672,0.525
3673,0.5795454545454546
3674,
3675,0.5
3676,0.6304347826086957
3677,0.5
3678,0.5
3679,
3680,0.5352112676056338
3681,
3682,0.6923076923076923
3683,
3684,
3685,0.5714285714285714
3686,0.6230769230769231
3687,
3688,
3689,0.5
3690,0.5735294117647058
3691,0.5
3692,0.5
3693,0.5208333333333333
3694,0.5
3695,
3696,
3697,0.6739130434782609
3698,
3699,0.560344827586207
3700,
3701,0.5285714285714286
3702,0.6142857142857143
3703,
3704,0.6447368421052632
3705,0.5
3706,0.6415094339622642
3707,0.5
3708,0.5584415584415584
3709,0.5
3710,0.5
3711,0.5394736842105263
3712,0.5
3713,0.5
3714,
3715,0.5930232558139534
3716,
3717,
3718,0.5
3719,0.5
3720,0.6296296296296295
3721,0.5
3722,
3723,
3724,0.5789473684210527
3725,
3726,
3727,0.6463414634146342
3728,0.6020408163265305
3729,
3730,0.5657894736842105
3731,0.8392857142857143
3732,0.5
3733,0.5517241379310345
3734,
3735,0.6323529411764706
3736,0.5
3737,0.6203703703703705
3738,0.5434782608695652
3739,
3740,0.5166666666666667
3741,0.5757575757575758
3742,0.5454545454545454
3743,0.5273972602739726
3744,
3745,
3746,
3747,0.5
3748,
3749,0.5238095238095238
3750,
3751,
3752,
3753,0.575
3754,0.5
3755,0.5
3756,
3757,0.5
3758,0.6057692307692307
3759,
3760,0.5916666666666667
3761,
3762,0.5125
3763,
3764,0.5410958904109588
3765,
3766,0.5
3767,0.631578947368421
3768,0.5909090909090909
3769,
3770,0.546875
3771,0.5520833333333334
3772,
3773,
3774,0.6964285714285714
3775,
3776,0.5
3777,0.5169491525423728
3778,0.5921052631578947
3779,
3780,0.7391304347826086
3781,0.5
3782,0.5
3783,0.6964285714285714
3784,0.6451612903225806
3785,0.5886075949367089
3786,
3787,
3788,0.6704545454545454
3789,
3790,
3791,
3792,
3793,0.5
3794,0.5410958904109588
3795,0.625
3796,0.6186440677966102
3797,0.5
3798,0.5789473684210527
3799,
3800,0.5333333333333333
3801,
3802,0.5625
3803,0.825
3804,0.7380952380952381
3805,0.5192307692307693
3806,0.5
3807,
3808,
3809,0.7758620689655172
3810,0.5
3811,0.5975609756097561
3812,0.5
3813,
3814,0.5
3815,0.5441176470588235
3816,0.6097560975609756
3817,0.5161290322580645
3818,0.5142857142857142
3819,
3820,0.5357142857142857
3821,
3822,0.6428571428571428
3823,
3824,0.6111111111111112
3825,0.5
3826,
3827,
3828,0.5
3829,0.5714285714285714
3830,
3831,
3832,
3833,
3834,0.5571428571428572
3835,0.5
3836,0.5
3837,
3838,0.6153846153846154
3839,0.546875
3840,0.5340909090909091
3841,
3842,0.5535714285714286
3843,0.5
3844,
3845,0.5
3846,0.6212121212121212
3847,0.5
3848,0.696969696969697
3849,0.5
3850,
3851,0.6052631578947368
3852,0.5135135135135135
3853,0.6285714285714286
3854,0.5
3855,
3856,0.5
3857,
3858,
3859,0.6052631578947368
3860,
3861,0.5
3862,0.5
3863,0.5952380952380952
3864,0.5673076923076923
3865,0.5
3866,
3867,0.5
3868,0.5125
3869,
3870,0.5
3871,0.5083333333333333
3872,
3873,0.5
3874,
3875,0.5285714285714286
3876,
3877,0.5833333333333334
3878,0.6162790697674418
3879,0.5584415584415584
3880,0.5
3881,0.5307692307692308
3882,
3883,
3884,
3885,0.5
3886,0.5490196078431372
3887,0.5
3888,0.5
3889,0.5
3890,0.7045454545454546
3891,0.5916666666666667
3892,
3893,0.5
3894,0.5
3895,
3896,0.6190476190476191
3897,0.6568627450980392
3898,0.5
3899,
3900,
3901,
3902,0.5
3903,0.5377358490566038
3904,
3905,
3906,0.525
3907,
3908,0.6111111111111112
3909,0.5172413793103449
3910,0.5
3911,0.5632911392405063
3912,0.5581395348837209
3913,0.6388888888888888
3914,0.5
3915,
3916,0.6166666666666667
3917,
3918,0.6756756756756757
3919,0.5
3920,0.5
3921,
3922,0.5555555555555556
3923,
3924,0.5545454545454546
3925,0.5697674418604651
3926,
3927,0.5135135135135135
3928,0.6515151515151515
3929,0.5
3930,0.6710526315789473
3931,
3932,0.5
3933,
3934,0.5441176470588236
3935,0.537037037037037
3936,
3937,0.5
3938,
3939,0.5
3940,
3941,0.5357142857142857
3942,
3943,0.5378787878787878
3944,
3945,0.5612244897959184
3946,0.5
3947,0.6551724137931034
3948,0.5405405405405406
3949,0.51
3950,
3951,
3952,0.5512820512820513
3953,
3954,
3955,0.7682926829268293
3956,0.6607142857142857
3957,
3958,0.5
3959,
3960,
3961,
3962,0.8157894736842105
3963,0.65625
3964,0.5735294117647058
3965,0.5153846153846153
3966,0.5731707317073171
3967,0.5952380952380952
3968,0.5384615384615384
3969,0.7093023255813954
3970,0.62
3971,0.5
3972,0.5
3973,0.5
3974,
3975,
3976,
3977,
3978,
3979,0.5
3980,0.625
3981,0.5873015873015872
3982,
3983,0.52
3984,
3985,0.5
3986,0.5
3987,0.6612903225806452
3988,
3989,0.5135135135135135
3990,
3991,
3992,0.53
3993,0.5125
3994,0.6527777777777778
3995,0.5945945945945946
3996,0.5
3997,
3998,
3999,0.5
4000,0.5775862068965517
4001,0.5705128205128205
4002,0.5597014925373134
4003,0.5
4004,0.5
4005,0.5
4006,
4007,0.6416666666666666
4008,0.6451612903225806
4009,
4010,0.6018518518518519
4011,
4012,0.6590909090909092
4013,0.524390243902439
4014,0.5
4015,0.6578947368421053
4016,0.5
4017,0.5909090909090909
4018,0.5
4019,
4020,0.5694444444444444
4021,
4022,
4023,
4024,
4025,0.5909090909090909
4026,0.5
4027,0.6842105263157895
4028,0.65625
4029,0.5
4030,
4031,
4032,0.6071428571428572
4033,
4034,0.6363636363636364
4035,0.6590909090909092
4036,0.5
4037,0.65
4038,0.5303030303030303
4039,0.5507246376811594
4040,0.5285714285714286
4041,0.5116279069767442
4042,0.6590909090909091
4043,
4044,0.5666666666666667
4045,0.5875
4046,
4047,0.5833333333333334
4048,0.5238095238095238
4049,0.5405405405405406
4050,
4051,0.6730769230769231
4052,
4053,
4054,0.5
4055,0.5
4056,0.5777777777777777
4057,0.6612903225806451
4058,0.5
4059,
4060,0.6195652173913044
4061,
4062,0.5
4063,0.5
4064,0.5
4065,0.6363636363636364
4066,0.5
4067,0.5
4068,0.5
4069,
4070,
4071,
4072,
4073,0.5
4074,0.5217391304347826
4075,0.5
4076,0.5151515151515151
4077,0.5
4078,0.5238095238095238
4079,0.5
4080,0.6190476190476191
4081,0.5
4082,0.5
4083,
4084,0.5961538461538461
4085,0.5
4086,0.5862068965517241
4087,0.5
4088,0.6415094339622642
4089,0.5
4090,0.6527777777777778
4091,0.5689655172413793
4092,0.5921052631578947
4093,0.5555555555555556
4094,
4095,0.6428571428571428
4096,0.5285714285714286
4097,0.5135135135135135
4098,0.5
4099,0.5425531914893617
4100,
4101,0.703125
4102,0.5
4103,0.5869565217391304
4104,0.5888888888888889
4105,0.5
4106,
4107,0.5
4108,
4109,
4110,0.5
4111,0.5294117647058824
4112,0.5064935064935064
4113,0.5869565217391304
4114,
4115,0.5098039215686274
4116,0.5
4117,
4118,0.5075757575757576
4119,0.5512820512820513
4120,
4121,0.5689655172413793
4122,0.5
4123,
4124,0.5
4125,0.5
4126,
4127,
4128,0.6071428571428572
4129,
4130,0.5526315789473684
4131,0.5
4132,0.611111111111111
4133,0.6428571428571428
4134,0.6702127659574468
4135,
4136,0.6052631578947368
4137,0.5
4138,0.5
4139,0.6949152542372882
4140,0.6222222222222222
4141,
4142,0.5
4143,0.5757575757575757
4144,0.5952380952380952
4145,0.6153846153846154
4146,0.5945945945945946
4147,0.673469387755102
4148,
4149,
4150,
4151,0.5844155844155844
4152,
4153,0.6538461538461539
4154,0.5677966101694916
4155,0.5
4156,0.5625
4157,0.6018518518518519
4158,0.5
4159,0.5694444444444444
4160,0.5566037735849056
4161,0.5
4162,0.5
4163,
4164,0.6455696202531646
4165,
4166,0.6111111111111112
4167,
4168,0.6714285714285714
4169,0.5
4170,
4171,
4172,
4173,
4174,
4175,
4176,0.5873015873015873
4177,0.5384615384615384
4178,
4179,0.5
4180,0.6060606060606061
4181,0.5882352941176471
4182,0.6190476190476191
4183,
4184,
4185,0.5
4186,0.620253164556962
4187,0.5740740740740741
4188,0.5652173913043479
4189,0.6555555555555556
4190,
4191,
4192,0.625
4193,
4194,
4195,
4196,0.5
4197,0.5
4198,
4199,0.5
4200,0.5
4201,
4202,
4203,
4204,0.6063829787234043
4205,0.5
4206,
4207,
4208,0.5
4209,0.5079365079365079
4210,0.5
4211,0.5538461538461539
4212,0.6274509803921569
4213,
4214,0.5784313725490196
4215,
4216,
4217,
4218,
4219,0.5
4220,0.5303030303030303
4221,0.5957446808510638
4222,0.5476190476190476
4223,0.5465116279069767
4224,0.6000000000000001
4225,0.5609756097560976
4226,0.7058823529411764
4227,0.7121212121212122
4228,0.5
4229,0.5545454545454546
4230,0.5892857142857143
4231,0.5416666666666666
4232,
4233,0.5978260869565217
4234,0.5
4235,0.5
4236,0.5142857142857142
4237,
4238,
4239,0.5
4240,0.6484375
4241,0.6547619047619048
4242,0.6475409836065573
4243,0.8
4244,0.5
4245,0.625
4246,0.5
4247,
4248,0.5
4249,0.5454545454545454
4250,0.5142857142857142
4251,0.5106382978723404
4252,0.5777777777777778
4253,0.5
4254,
4255,
4256,0.5833333333333334
4257,
4258,0.648936170212766
4259,0.6721311475409836
4260,
4261,0.5
4262,0.5
4263,
4264,0.6216216216216216
4265,0.5
4266,
4267,0.6702127659574468
4268,0.6571428571428571
4269,
4270,0.5375000000000001
4271,0.5897435897435898
4272,
4273,
4274,0.5064935064935064
4275,0.5930232558139534
4276,
4277,
4278,0.5408163265306123
4279,0.5357142857142857
4280,0.5625
4281,
4282,0.5166666666666666
4283,
4284,0.5
4285,0.5333333333333333
4286,0.6615384615384616
4287,
4288,
4289,0.5384615384615385
4290,
4291,0.5
4292,0.5
4293,0.6911764705882353
4294,0.5897435897435898
4295,0.6829268292682927
4296,0.5
4297,0.5571428571428572
4298,0.6578947368421053
4299,0.5
4300,0.59375
4301,0.59
4302,
4303,0.66
4304,
4305,
4306,0.5857142857142857
4307,
4308,0.6818181818181818
4309,0.6666666666666666
4310,
4311,0.5428571428571428
4312,
4313,0.5609756097560975
4314,0.5
4315,0.5
4316,0.6346153846153846
4317,0.52
4318,0.5
4319,0.5847457627118644
4320,0.7586206896551724
4321,0.5901639344262295
4322,0.635593220338983
4323,
4324,
4325,
4326,
4327,0.5
4328,
4329,
4330,0.5
4331,
4332,
4333,0.5306122448979592
4334,0.5
4335,0.5932203389830508
4336,0.5
4337,0.5
4338,0.5
4339,0.5
4340,0.6805555555555556
4341,
4342,0.5357142857142857
4343,0.5
4344,0.5
4345,
4346,0.7352941176470589
4347,0.5
4348,0.75
4349,0.603448275862069
4350,
4351,0.6029411764705882
4352,
4353,0.5
4354,
4355,0.5
4356,0.5128205128205128
4357,
4358,0.5
4359,0.5744680851063829
4360,0.6666666666666666
4361,0.5
4362,0.5
4363,
4364,0.5588235294117647
4365,0.6052631578947368
4366,
4367,0.5
4368,0.625
4369,
4370,0.5476190476190476
4371,0.5
4372,0.5
4373,0.7402597402597403
4374,
4375,0.90625
4376,
4377,
4378,0.5128205128205128
4379,0.5
4380,0.5606060606060607
4381,0.5
4382,0.5737704918032787
4383,0.5657894736842105
4384,0.5675675675675675
4385,0.7083333333333333
4386,0.6285714285714286
4387,0.6022727272727273
4388,0.5365853658536586
4389,0.6544117647058824
4390,0.5952380952380952
4391,0.5689655172413793
4392,0.6428571428571428
4393,0.5084745762711864
4394,
4395,
4396,0.5945945945945946
4397,
4398,0.5555555555555556
4399,0.5625
4400,0.5
4401,0.5
4402,0.5441176470588235
4403,0.5
4404,0.6714285714285715
4405,0.5
4406,0.5921052631578947
4407,0.5147058823529411
4408,
4409,0.5
4410,0.6304347826086956
4411,
4412,0.5
4413,0.5675675675675675
4414,0.5576923076923077
4415,0.5
4416,0.5
4417,0.5113636363636364
4418,
4419,0.7708333333333333
4420,0.5833333333333334
4421,0.5
4422,0.5909090909090909
4423,0.5930232558139534
4424,
4425,0.5
4426,0.5
4427,
4428,0.6363636363636364
4429,0.5
4430,
4431,0.6935483870967742
4432,
4433,0.6785714285714286
4434,0.5
4435,0.5
4436,0.6333333333333333
4437,0.5517241379310345
4438,0.5
4439,0.5
4440,0.5
4441,0.5
4442,
4443,0.5
4444,
4445,0.627906976744186
4446,0.5
4447,
4448,0.6041666666666667
4449,0.5865384615384615
4450,0.5476190476190477
4451,0.5
4452,0.5121951219512195
4453,
4454,
4455,
4456,0.5818181818181818
4457,0.6272727272727272
4458,0.5813953488372093
4459,0.6363636363636364
4460,0.5
4461,0.6521739130434783
4462,0.5
4463,0.5
4464,0.5
4465,0.6
4466,
4467,0.5
4468,
4469,0.6395348837209303
4470,0.6203703703703703
4471,
4472,0.5
4473,
4474,
4475,0.5
4476,
4477,0.5
4478,
4479,0.5
4480,0.6551724137931034
4481,0.6309523809523809
4482,0.5
4483,0.5526315789473684
4484,
4485,0.5
4486,0.575
4487,
4488,0.5
4489,0.5675675675675675
4490,0.576923076923077
4491,0.7368421052631579
4492,0.5232558139534884
4493,
4494,
4495,0.6
4496,
4497,
4498,0.588235294117647
4499,0.5
4500,0.5344827586206896
4501,0.5714285714285714
4502,0.5
4503,0.6829268292682926
4504,0.5
4505,0.5
4506,
4507,0.5
4508,0.5
4509,0.5480769230769231
4510,
4511,0.5
4512,0.5632911392405063
4513,
4514,0.6785714285714286
4515,0.5526315789473685
4516,0.6944444444444444
4517,
4518,0.7264150943396226
4519,0.75
4520,0.5272727272727272
4521,
4522,0.5333333333333333
4523,
4524,0.5789473684210527
4525,
4526,
4527,0.5714285714285714
4528,
4529,0.7424242424242424
4530,0.5
4531,0.5327868852459016
4532,0.5
4533,0.7571428571428571
4534,0.673469387755102
4535,0.5
4536,0.6805555555555556
4537,0.5512820512820513
4538,0.5
4539,0.5131578947368421
4540,
4541,0.52
4542,0.686046511627907
4543,0.5714285714285714
4544,
4545,0.5576923076923077
4546,
4547,
4548,0.6
4549,0.7
4550,0.5
4551,0.6666666666666666
4552,
4553,0.627906976744186
4554,0.5
4555,0.5
4556,
4557,0.5232558139534884
4558,0.5
4559,
4560,
4561,0.6111111111111112
4562,0.5
4563,0.5
4564,0.564516129032258
4565,
4566,0.6000000000000001
4567,0.5846153846153846
4568,0.6666666666666666
4569,0.7045454545454546
4570,0.5348837209302325
4571,
4572,0.6756756756756757
4573,0.5555555555555556
4574,
4575,
4576,0.5522388059701492
4577,
4578,0.5307692307692308
4579,0.6142857142857143
4580,0.5
4581,0.5
4582,0.5
4583,
4584,
4585,
4586,0.587719298245614
4587,0.5
4588,0.6071428571428572
4589,0.7333333333333334
4590,0.5
4591,0.6129032258064516
4592,0.5
4593,
4594,0.5
4595,0.6707317073170731
4596,
4597,0.5978260869565217
4598,
4599,0.6136363636363636
4600,
4601,0.5319148936170213
4602,0.564516129032258
4603,
4604,0.7560975609756098
4605,
4606,0.5185185185185185
4607,0.5925925925925926
4608,
4609,
4610,0.5
4611,0.5454545454545454
4612,0.5
4613,0.5
4614,0.6025641025641026
4615,
4616,0.5
4617,0.5
4618,0.5128205128205128
4619,0.6081081081081081
4620,0.5
4621,0.5705128205128205
4622,
4623,0.7063492063492063
4624,
4625,
4626,0.5555555555555556
4627,0.5
4628,
4629,
4630,0.6746031746031746
4631,
4632,0.532258064516129
4633,
4634,0.5083333333333333
4635,
4636,
4637,0.58
4638,0.5
4639,
4640,0.5
4641,0.5
4642,0.7619047619047619
4643,0.5
4644,0.5
4645,0.5
4646,0.5
4647,0.7441860465116279
4648,0.5254237288135594
4649,
4650,
4651,0.5348837209302326
4652,0.5
4653,0.5416666666666666
4654,0.5769230769230769
4655,
4656,0.576923076923077
4657,0.5609756097560976
4658,0.5151515151515151
4659,0.5
4660,
4661,0.5340909090909091
4662,0.65
4663,
4664,
4665,0.5
4666,0.5
4667,
4668,0.7702702702702703
4669,0.5642857142857143
4670,0.7685185185185186
4671,0.6363636363636364
4672,0.5285714285714286
4673,0.6323529411764706
4674,0.5875
4675,
4676,0.5
4677,
4678,0.5543478260869565
4679,0.5625
4680,
4681,
4682,0.5510204081632653
4683,0.7291666666666666
4684,0.5
4685,
4686,
4687,0.6129032258064516
4688,0.5
4689,0.5
4690,0.52
4691,0.736842105263158
4692,
4693,
4694,
4695,0.5
4696,
4697,0.5641025641025641
4698,0.5859375
4699,
4700,
4701,0.7
4702,0.532608695652174
4703,0.5
4704,0.8235294117647058
4705,
4706,
4707,0.6083333333333334
4708,0.5
4709,0.6888888888888889
4710,
4711,0.5
4712,0.5416666666666666
4713,0.5416666666666667
4714,
4715,0.5
4716,
4717,0.5135135135135136
4718,0.5
4719,0.5
4720,0.6060606060606061
4721,
4722,0.5681818181818181
4723,
4724,0.5
4725,0.7037037037037037
4726,
4727,0.6578947368421053
4728,0.5375
4729,0.5
4730,0.5952380952380952
4731,0.7127659574468086
4732,0.5142857142857142
4733,0.6
4734,
4735,0.5083333333333333
4736,0.6590909090909091
4737,0.6217948717948718
4738,0.6585365853658537
4739,0.5
4740,
4741,0.5238095238095237
4742,
4743,
4744,0.575
4745,
4746,0.5217391304347826
4747,
4748,0.6122448979591837
4749,0.6590909090909092
4750,0.625
4751,0.5
4752,0.5
4753,0.6428571428571428
4754,0.5238095238095238
4755,0.51
4756,0.5
4757,0.6707317073170732
4758,0.652542372881356
4759,0.5
4760,0.5
4761,0.5403225806451613
4762,
4763,
4764,
4765,0.5
4766,
4767,0.5714285714285714
4768,0.5877192982456141
4769,
4770,0.5365853658536586
4771,0.515625
4772,0.5465116279069767
4773,0.5
4774,0.6666666666666666
4775,
4776,0.5208333333333334
4777,0.5972222222222223
4778,
4779,0.5
4780,0.5869565217391304
4781,
4782,0.6153846153846154
4783,0.5131578947368421
4784,0.6170212765957447
4785,0.5
4786,
4787,0.5267857142857143
4788,0.5
4789,0.5333333333333333
4790,0.5
4791,0.5
4792,
4793,0.5833333333333334
4794,0.5178571428571429
4795,0.5833333333333334
4796,0.6530612244897959
4797,0.5733333333333334
4798,0.5
4799,0.6296296296296297
4800,0.6153846153846154
4801,0.7111111111111111
4802,0.5
4803,0.6888888888888889
4804,0.5652173913043478
4805,0.506578947368421
4806,0.5303030303030303
4807,0.5
4808,0.525
4809,0.5
4810,0.5
4811,0.5714285714285714
4812,0.5833333333333334
4813,0.7037037037037037
4814,
4815,0.6515151515151515
4816,0.6964285714285714
4817,0.5384615384615385
4818,
4819,0.7205882352941176
4820,0.64
4821,0.5
4822,0.5512820512820513
4823,0.6
4824,
4825,
4826,0.696969696969697
4827,0.5
4828,0.5
4829,0.5
4830,0.5
4831,0.6363636363636364
4832,0.5
4833,0.6805555555555556
4834,
4835,0.5121951219512195
4836,0.5
4837,0.5543478260869565
4838,0.6413043478260869
4839,0.5
4840,0.6805555555555556
4841,0.5
4842,0.6029411764705882
4843,0.641025641025641
4844,0.5
4845,
4846,0.6194029850746269
4847,
4848,
4849,
4850,0.5
4851,0.6585365853658536
4852,0.6162790697674418
4853,0.6938775510204082
4854,0.5
4855,0.5
4856,0.6
4857,0.6551724137931034
4858,0.5
4859,
4860,0.5256410256410257
4861,0.5
4862,0.6029411764705883
4863,0.6037735849056604
4864,
4865,0.5116279069767442
4866,0.5535714285714286
4867,
4868,
4869,
4870,
4871,0.6842105263157895
4872,0.5
4873,0.5161290322580645
4874,
4875,0.5384615384615384
4876,0.7884615384615385
4877,0.5
4878,0.5
4879,
4880,0.5673076923076923
4881,0.5
4882,0.5
4883,
4884,0.5851063829787234
4885,0.515625
4886,
4887,0.6557377049180327
4888,
4889,0.6911764705882353
4890,0.5222222222222221
4891,
4892,
4893,0.5
4894,0.6794871794871795
4895,0.5441176470588236
4896,0.573170731707317
4897,0.6276595744680851
4898,
4899,0.5657894736842105
4900,
4901,
4902,0.5
4903,0.5
4904,
4905,
4906,0.5581395348837209
4907,
4908,
4909,0.7857142857142858
4910,0.6515151515151516
4911,0.5483870967741935
4912,
4913,
4914,0.6568627450980392
4915,0.6756756756756757
4916,0.5
4917,0.5692307692307692
4918,
4919,0.5
4920,
4921,0.5588235294117647
4922,0.6486486486486487
4923,0.5333333333333333
4924,0.5
4925,0.5
4926,0.6634615384615384
4927,0.5657894736842105
4928,0.6842105263157894
4929,0.7083333333333333
4930,
4931,0.6707317073170732
4932,0.59375
4933,0.5352112676056338
4934,0.5
4935,0.7794117647058824
4936,
4937,
4938,0.5
4939,0.5238095238095238
4940,0.5
4941,
4942,
4943,0.8
4944,
4945,0.6136363636363636
4946,0.5
4947,0.5422535211267605
4948,0.5652173913043478
4949,0.5
4950,
4951,0.641025641025641
4952,0.6666666666666667
4953,0.5
4954,0.6395348837209303
4955,0.573170731707317
4956,
4957,
4958,0.5
4959,0.6382978723404256
4960,0.6875
4961,0.5344827586206896
4962,
4963,0.5
4964,0.5512820512820513
4965,0.7608695652173914
4966,0.6627906976744187
4967,
4968,
4969,0.525
4970,0.525
4971,0.6142857142857143
4972,0.5
4973,
4974,
4975,
4976,
4977,0.59375
4978,
4979,
4980,0.5
4981,0.5
4982,
4983,0.5416666666666666
4984,
4985,0.5
4986,
4987,
4988,
4989,
4990,0.5
4991,0.5
4992,0.7741935483870968
4993,0.5288461538461539
4994,0.5
4995,0.5
4996,0.5
4997,0.640625
4998,0.5
4999,0.5135135135135135
5000,0.6857142857142857
5001,0.5
5002,0.5
5003,0.5
5004,
5005,0.64375
5006,0.5172413793103449
5007,0.5909090909090908
5008,0.5151515151515151
5009,
5010,0.5
5011,0.6875
5012,0.7096774193548387
5013,0.631578947368421
5014,0.5394736842105263
5015,0.5441176470588235
5016,0.5692307692307692
5017,0.5
5018,0.5
5019,0.5161290322580645
5020,
5021,
5022,0.5454545454545454
5023,
5024,
5025,0.5641025641025641
5026,0.5813953488372092
5027,0.587719298245614
5028,0.5
5029,
5030,0.6710526315789473
5031,0.5595238095238095
5032,0.6463414634146342
5033,0.5
5034,0.5365853658536586
5035,0.527027027027027
5036,
5037,0.5593220338983051
5038,
5039,
5040,0.5
5041,
5042,
5043,
5044,0.7857142857142857
5045,
5046,
5047,0.5
5048,0.5740740740740741
5049,0.5
5050,0.5
5051,
5052,0.5
5053,0.5760869565217391
5054,0.7317073170731707
5055,
5056,0.5
5057,0.6132075471698113
5058,0.5
5059,0.5916666666666667
5060,0.6142857142857143
5061,0.5
5062,0.5454545454545454
5063,
5064,
5065,0.5
5066,0.5
5067,0.55
5068,0.5
5069,0.5
5070,
5071,
5072,0.5857142857142857
5073,0.5317460317460317
5074,
5075,0.5
5076,0.6585365853658537
5077,0.5
5078,0.5086206896551724
5079,0.6829268292682926
5080,
5081,0.5
5082,0.6217948717948718
5083,0.5166666666666667
5084,0.51
5085,
5086,
5087,0.6020408163265306
5088,0.5
5089,0.5
5090,0.5
5091,0.5875
5092,0.5918367346938775
5093,0.8095238095238095
5094,
5095,
5096,
5097,0.7307692307692308
5098,0.5
5099,
5100,
5101,
5102,
5103,
5104,0.6311475409836065
5105,
5106,0.7619047619047619
5107,0.625
5108,
5109,0.8205128205128205
5110,0.546875
5111,0.5
5112,0.5
5113,
5114,0.6233766233766234
5115,
5116,0.5725806451612903
5117,0.5
5118,0.540983606557377
5119,0.5
5120,
5121,
5122,0.5
5123,
5124,0.5
5125,0.5303030303030303
5126,0.6217948717948718
5127,
5128,0.5800000000000001
5129,0.5725806451612903
5130,0.5
5131,0.603448275862069
5132,0.5294117647058824
5133,0.5
5134,0.5727272727272728
5135,0.6018518518518519
5136,0.5588235294117647
5137,
5138,0.6125
5139,0.5487804878048781
5140,0.5
5141,
5142,
5143,0.5888888888888889
5144,0.5476190476190477
5145,0.5
5146,0.532258064516129
5147,0.5945945945945946
5148,0.573170731707317
5149,0.5
5150,0.6756756756756757
5151,
5152,
5153,
5154,0.5
5155,0.5
5156,0.5
5157,0.5204081632653061
5158,0.5
5159,0.5
5160,0.5531914893617021
5161,0.6122448979591837
5162,0.5
5163,
5164,
5165,
5166,0.5142857142857142
5167,0.5
5168,0.5
5169,0.6323529411764706
5170,0.5425531914893618
5171,0.5
5172,0.5555555555555556
5173,0.5
5174,
5175,0.640625
5176,
5177,0.5
5178,
5179,
5180,0.5800000000000001
5181,0.5588235294117647
5182,0.5
5183,0.5634920634920635
5184,
5185,0.5
5186,
5187,
5188,0.5394736842105263
5189,0.5595238095238095
5190,0.5
5191,
5192,
5193,
5194,0.5454545454545454
5195,
5196,0.5462962962962963
5197,0.5
5198,0.5588235294117647
5199,0.7142857142857143
5200,
5201,0.5441176470588235
5202,0.5483870967741935
5203,0.5
5204,0.5740740740740741
5205,0.5
5206,0.575
5207,
5208,0.5609756097560975
5209,0.6458333333333334
5210,
5211,0.5
5212,0.6075949367088608
5213,
5214,
5215,0.5
5216,0.5714285714285714
5217,0.5
5218,0.5
5219,0.5
5220,
5221,
5222,
5223,0.6521739130434783
5224,0.6013513513513513
5225,0.5
5226,0.6617647058823529
5227,0.5
5228,
5229,
5230,
5231,0.5208333333333334
5232,0.5769230769230769
5233,0.5
5234,0.5
5235,0.5
5236,0.6428571428571428
5237,0.61
5238,0.5416666666666666
5239,0.625
5240,
5241,0.55
5242,
5243,0.5
5244,0.6818181818181819
5245,0.5151515151515151
5246,0.5263157894736842
5247,0.5483870967741935
5248,0.5
5249,0.5
5250,0.5
5251,
5252,
5253,0.675
5254,0.5
5255,0.5
5256,0.6274509803921569
5257,
5258,
5259,0.5882352941176471
5260,0.5263157894736842
5261,0.5
